GRIDID,FID_1,Id,POINT_X,POINT_Y,GRIDID_1
184223,184223,0,-80.9900773301,40.4193191642,184223
184224,184224,0,-80.9313898538,40.412285074,184224
184225,184225,0,-80.8727139657,40.4052237991,184225
184226,184226,0,-80.8140497071,40.3981353478,184226
184227,184227,0,-80.7553971194,40.3910197286,184227
184228,184228,0,-80.6967562437,40.3838769497,184228
184229,184229,0,-80.638127121,40.3767070196,184229
184230,184230,0,-80.5795097926,40.3695099467,184230
185033,185033,0,-82.1575536314,40.5984463744,185033
185034,185034,0,-82.098607388,40.5919534638,185034
185035,185035,0,-82.0396719162,40.5854331915,185035
185036,185036,0,-81.9807472585,40.5788855653,185036
185037,185037,0,-81.9218334572,40.5723105932,185037
185038,185038,0,-81.8629305545,40.5657082828,185038
185039,185039,0,-81.8040385927,40.5590786422,185039
185040,185040,0,-81.7451576139,40.5524216792,185040
185041,185041,0,-81.6862876602,40.5457374016,185041
185042,185042,0,-81.6274287738,40.5390258176,185042
185043,185043,0,-81.5685809967,40.5322869351,185043
185044,185044,0,-81.5097443707,40.525520762,185044
185045,185045,0,-81.4509189379,40.5187273065,185045
185046,185046,0,-81.3921047401,40.5119065765,185046
185047,185047,0,-81.3333018192,40.5050585803,185047
185048,185048,0,-81.2745102169,40.4981833259,185048
185049,185049,0,-81.2157299749,40.4912808214,185049
185050,185050,0,-81.1569611349,40.4843510751,185050
185051,185051,0,-81.0982037385,40.4773940951,185051
185052,185052,0,-81.0394578274,40.4704098897,185052
185053,185053,0,-80.9807234429,40.4633984671,185053
185054,185054,0,-80.9220006266,40.4563598356,185054
185055,185055,0,-80.8632894198,40.4492940035,185055
185056,185056,0,-80.8045898641,40.4422009792,185056
185057,185057,0,-80.7459020005,40.435080771,185057
185058,185058,0,-80.6872258705,40.4279333874,185058
185059,185059,0,-80.6285615152,40.4207588366,185059
185861,185861,0,-82.2668964581,40.6555259726,185861
185862,185862,0,-82.2078929654,40.6490836141,185862
185863,185863,0,-82.1489001792,40.6426138619,185863
185864,185864,0,-82.0899181422,40.636116724,185864
185865,185865,0,-82.0309468968,40.6295922079,185865
185866,185866,0,-81.9719864855,40.6230403216,185866
185867,185867,0,-81.9130369506,40.616461073,185867
185868,185868,0,-81.8540983344,40.6098544698,185868
185869,185869,0,-81.7951706794,40.6032205199,185869
185870,185870,0,-81.7362540276,40.5965592314,185870
185871,185871,0,-81.6773484214,40.5898706121,185871
185872,185872,0,-81.6184539029,40.58315467,185872
185873,185873,0,-81.5595705141,40.5764114131,185873
185874,185874,0,-81.500698297,40.5696408496,185874
185875,185875,0,-81.4418372938,40.5628429874,185875
185876,185876,0,-81.3829875464,40.5560178345,185876
185877,185877,0,-81.3241490965,40.5491653993,185877
185878,185878,0,-81.2653219862,40.5422856897,185878
185879,185879,0,-81.2065062571,40.535378714,185879
185880,185880,0,-81.147701951,40.5284444803,185880
185881,185881,0,-81.0889091096,40.521482997,185881
185882,185882,0,-81.0301277746,40.5144942722,185882
185883,185883,0,-80.9713579874,40.5074783141,185883
185884,185884,0,-80.9125997898,40.5004351313,185884
185885,185885,0,-80.8538532231,40.4933647318,185885
185886,185886,0,-80.7951183287,40.4862671242,185886
185887,185887,0,-80.7363951481,40.4791423168,185887
185888,185888,0,-80.6776837226,40.4719903181,185888
185889,185889,0,-80.6189840935,40.4648111363,185889
186693,186693,0,-82.2583039885,40.6997026532,186693
186694,186694,0,-82.19926462,40.6932560908,186694
186695,186695,0,-82.1402359779,40.6867821182,186695
186696,186696,0,-82.0812181048,40.6802807434,186696
186697,186697,0,-82.0222110434,40.6737519741,186697
186698,186698,0,-81.963214836,40.6671958181,186698
186699,186699,0,-81.9042295251,40.6606122833,186699
186700,186700,0,-81.8452551533,40.6540013775,186700
186701,186701,0,-81.7862917627,40.6473631088,186701
186702,186702,0,-81.7273393959,40.640697485,186702
186703,186703,0,-81.6683980949,40.6340045142,186703
186704,186704,0,-81.6094679021,40.6272842042,186704
186705,186705,0,-81.5505488596,40.6205365633,186705
186706,186706,0,-81.4916410096,40.6137615993,186706
186707,186707,0,-81.432744394,40.6069593205,186707
186708,186708,0,-81.373859055,40.6001297349,186708
186709,186709,0,-81.3149850344,40.5932728507,186709
186710,186710,0,-81.2561223742,40.586388676,186710
186711,186711,0,-81.1972711162,40.579477219,186711
186712,186712,0,-81.1384313024,40.5725384879,186712
186713,186713,0,-81.0796029743,40.5655724911,186713
186714,186714,0,-81.0207861738,40.5585792367,186714
186715,186715,0,-80.9619809425,40.5515587331,186715
186716,186716,0,-80.903187322,40.5445109887,186716
186717,186717,0,-80.8444053539,40.5374360116,186717
186718,186718,0,-80.7856350796,40.5303338105,186718
186719,186719,0,-80.7268765406,40.5232043936,186719
186720,186720,0,-80.6681297784,40.5160477693,186720
186721,186721,0,-80.6093948341,40.5088639463,186721
187528,187528,0,-82.1315610076,40.7309511716,187528
187529,187529,0,-82.0725072559,40.7244455504,187529
187530,187530,0,-82.0134643358,40.7179125182,187530
187531,187531,0,-81.9544322899,40.7113520828,187531
187532,187532,0,-81.8954111607,40.7047642522,187532
187533,187533,0,-81.8364009908,40.6981490342,187533
187534,187534,0,-81.7774018224,40.6915064369,187534
187535,187535,0,-81.7184136982,40.6848364681,187535
187536,187536,0,-81.6594366603,40.678139136,187536
187537,187537,0,-81.6004707511,40.6714144484,187537
187538,187538,0,-81.5415160128,40.6646624134,187538
187539,187539,0,-81.4825724876,40.6578830392,187539
187540,187540,0,-81.4236402177,40.6510763339,187540
187541,187541,0,-81.364719245,40.6442423055,187541
187542,187542,0,-81.3058096118,40.6373809623,187542
187543,187543,0,-81.2469113599,40.6304923124,187543
187544,187544,0,-81.1880245313,40.6235763641,187544
187545,187545,0,-81.1291491679,40.6166331256,187545
187546,187546,0,-81.0702853115,40.6096626052,187546
187547,187547,0,-81.0114330039,40.6026648111,187547
187549,187549,0,-80.8937632019,40.5885874354,187549
187550,187550,0,-80.8349457909,40.5815078706,187550
187551,187551,0,-80.7761400952,40.5744010655,187551
187552,187552,0,-80.7173461564,40.5672670288,187552
187553,187553,0,-80.6585640161,40.5601057688,187553
187554,187554,0,-80.5997937155,40.552917294,187554
188362,188362,0,-82.1228752483,40.7751210503,188362
188363,188363,0,-82.0637855753,40.7686111731,188363
188364,188364,0,-82.004706754,40.7620738684,188364
188365,188365,0,-81.9456388271,40.7555091441,188365
188366,188366,0,-81.8865818371,40.748917008,188366
188367,188367,0,-81.8275358266,40.7422974681,188367
188368,188368,0,-81.7685008381,40.7356505324,188368
188369,188369,0,-81.7094769141,40.7289762089,188369
188370,188370,0,-81.650464097,40.7222745056,188370
188371,188371,0,-81.5914624291,40.7155454305,188371
188372,188372,0,-81.5324719528,40.7087889917,188372
188373,188373,0,-81.4734927104,40.7020051973,188373
188374,188374,0,-81.414524744,40.6951940555,188374
188375,188375,0,-81.3555680958,40.6883555744,188375
188376,188376,0,-81.2966228079,40.6814897622,188376
188377,188377,0,-81.2376889224,40.6745966271,188377
188378,188378,0,-81.1787664812,40.6676761773,188378
188379,188379,0,-81.1198555265,40.6607284212,188379
188380,188380,0,-81.0609560999,40.653753367,188380
188381,188381,0,-81.0020682435,40.6467510231,188381
188382,188382,0,-80.9431919989,40.6397213977,188382
188383,188383,0,-80.884327408,40.6326644993,188383
188384,188384,0,-80.8254745124,40.6255803363,188384
188385,188385,0,-80.7666333538,40.6184689171,188385
188386,188386,0,-80.7078039738,40.6113302502,188386
188387,188387,0,-80.6489864139,40.604164344,188387
188388,188388,0,-80.5901807156,40.596971207,188388
189196,189196,0,-82.1733151459,40.8257784736,189196
189197,189197,0,-82.11417868,40.8192917828,189197
189198,189198,0,-82.0550530431,40.8127776401,189198
189199,189199,0,-81.995938278,40.8062360532,189199
189200,189200,0,-81.9368344273,40.7996670302,189200
189201,189201,0,-81.8777415339,40.793070579,189201
189202,189202,0,-81.8186596404,40.7864467074,189202
189203,189203,0,-81.7595887893,40.7797954236,189203
189204,189204,0,-81.7005290231,40.7731167355,189204
189205,189205,0,-81.6414803844,40.7664106512,189205
189206,189206,0,-81.5824429156,40.7596771787,189206
189207,189207,0,-81.523416659,40.7529163261,189207
189208,189208,0,-81.4644016571,40.7461281016,189208
189209,189209,0,-81.4053979521,40.7393125134,189209
189210,189210,0,-81.3464055862,40.7324695695,189210
189211,189211,0,-81.2874246016,40.7255992782,189211
189212,189212,0,-81.2284550404,40.7187016478,189212
189213,189213,0,-81.1694969448,40.7117766866,189213
189214,189214,0,-81.1105503567,40.7048244027,189214
189215,189215,0,-81.0516153182,40.6978448046,189215
189216,189216,0,-80.9926918711,40.6908379005,189216
189217,189217,0,-80.9337800573,40.6838036989,189217
189218,189218,0,-80.8748799187,40.6767422081,189218
189219,189219,0,-80.815991497,40.6696534366,189219
189220,189220,0,-80.7571148339,40.6625373929,189220
189221,189221,0,-80.6982499711,40.6553940854,189221
189222,189222,0,-80.6393969502,40.6482235226,189222
189223,189223,0,-80.5805558128,40.641025713,189223
189224,189224,0,-80.5217266003,40.6338006653,189224
190031,190031,0,-82.1646437755,40.8699543469,190031
190032,190032,0,-82.1054712827,40.8634633975,190032
190033,190033,0,-82.046309639,40.8569449796,190033
190034,190034,0,-81.9871588873,40.8503991009,190034
190035,190035,0,-81.9280190704,40.8438257696,190035
190036,190036,0,-81.8688902309,40.8372249934,190036
190037,190037,0,-81.8097724117,40.8305967805,190037
190038,190038,0,-81.7506656554,40.8239411387,190038
190039,190039,0,-81.6915700046,40.8172580762,190039
190042,190042,0,-81.5143501106,40.7970444449,190042
190043,190043,0,-81.4552993069,40.7902517803,190043
190044,190044,0,-81.396259821,40.7834317356,190044
190045,190045,0,-81.3372316952,40.7765843189,190045
190046,190046,0,-81.2782149718,40.7697095386,190046
190047,190047,0,-81.2192096929,40.7628074027,190047
190048,190048,0,-81.1602159008,40.7558779198,190048
190049,190049,0,-81.1012336375,40.748921098,190049
190050,190050,0,-81.042262945,40.7419369457,190050
190051,190051,0,-80.9833038654,40.7349254713,190051
190052,190052,0,-80.9243564406,40.7278866831,190052
190053,190053,0,-80.8654207125,40.7208205897,190053
190054,190054,0,-80.8064967229,40.7137271994,190054
190055,190055,0,-80.7475845137,40.7066065207,190055
190056,190056,0,-80.6886841265,40.6994585622,190056
190057,190057,0,-80.629795603,40.6922833324,190057
190058,190058,0,-80.5709189849,40.6850808397,190058
190059,190059,0,-80.5120543138,40.6778510929,190059
190870,190870,0,-81.978368562,40.89456304,190870
190871,190871,0,-81.9191927359,40.8879853906,190871
190872,190872,0,-81.8600279077,40.8813802798,190872
190873,190873,0,-81.8008741202,40.8747477156,190873
190874,190874,0,-81.7417314161,40.8680877061,190874
190878,190878,0,-81.5052722867,40.8411733763,190878
190879,190879,0,-81.4461856389,40.8343762616,190879
190880,190880,0,-81.3871103298,40.8275517504,190880
190881,190881,0,-81.3280464019,40.8206998509,190881
190882,190882,0,-81.2689938975,40.8138205713,190882
190883,190883,0,-81.2099528587,40.8069139199,190883
190884,190884,0,-81.150923328,40.7999799051,190884
190885,190885,0,-81.0919053473,40.7930185351,190885
190891,190891,0,-80.7380423714,40.7506763285,190891
190892,190892,0,-80.6791064181,40.7435237085,190892
190893,190893,0,-80.6201823505,40.7363438011,190893
190894,190894,0,-80.5612702102,40.7291366149,190894
190895,190895,0,-80.5023700388,40.7219021585,190895
191706,191706,0,-81.9695672815,40.938727899,191706
191707,191707,0,-81.9103554035,40.9321459217,191707
191708,191708,0,-81.8511545438,40.9255364665,191708
191709,191709,0,-81.7919647453,40.9188995412,191709
191710,191710,0,-81.7327860507,40.9122351541,191710
191714,191714,0,-81.4961831665,40.8853031486,191714
191715,191715,0,-81.4370606321,40.8785015738,191715
191716,191716,0,-81.3779494575,40.871672586,191716
191717,191717,0,-81.3188496852,40.8648161935,191717
191718,191718,0,-81.2597613574,40.8579324045,191718
191719,191719,0,-81.2006845166,40.8510212274,191719
191720,191720,0,-81.141619205,40.8440826705,191720
192545,192545,0,-81.8422701187,40.969693582,192545
192546,192546,0,-81.7830442663,40.9630522859,192546
192551,192551,0,-81.487082729,40.9294337901,192551
192552,192552,0,-81.4279242656,40.9226277451,192552
192553,192553,0,-81.368777183,40.9157942707,192553
192554,192554,0,-81.3096415238,40.908933375,192554
192555,192555,0,-81.2505173303,40.9020450665,192555
192556,192556,0,-81.1914046451,40.8951293535,192556
193393,193393,0,-81.1821132231,40.9392383265,193393
